aX,aY,aZ,gX,gY,gZ
-0.676,-0.228,1.560,-88.074,82.642,170.715
-0.720,-0.214,1.578,-69.397,102.173,174.988
-0.833,-0.206,1.564,-78.918,58.655,165.344
-0.823,-0.338,1.544,-90.027,21.851,157.532
-0.874,-0.485,1.534,-81.421,17.761,158.936
-1.023,-0.607,1.541,-66.956,15.930,157.837
-1.144,-0.696,1.565,-57.861,3.601,143.555
-1.009,-0.731,1.562,-54.016,-5.310,121.704
-1.036,-0.666,1.522,-50.476,-24.902,100.952
-0.965,-0.692,1.454,-50.415,-42.786,84.106
-0.906,-0.687,1.377,-47.729,-48.584,78.186
-0.901,-0.669,1.285,-45.471,-59.387,75.439
-0.895,-0.690,1.248,-41.443,-73.853,68.970
-0.898,-0.736,1.214,-35.522,-86.548,62.378
-0.897,-0.782,1.185,-27.832,-92.346,55.969
-0.896,-0.805,1.171,-20.630,-93.445,47.668
-0.910,-0.830,1.177,-15.991,-95.215,37.537
-0.905,-0.861,1.186,-13.367,-98.083,24.597
-0.879,-0.852,1.183,-11.841,-99.609,9.705
-0.858,-0.825,1.173,-11.902,-98.083,-3.540
-0.844,-0.810,1.188,-11.902,-94.666,-12.756
-0.868,-0.815,1.217,-11.780,-92.224,-19.409
-0.911,-0.829,1.243,-10.010,-91.858,-25.574
-0.945,-0.817,1.289,-6.714,-93.628,-33.630
-0.968,-0.798,1.342,-4.333,-97.351,-43.579
-0.988,-0.788,1.369,-4.517,-101.074,-53.772
-1.023,-0.763,1.391,-5.432,-102.722,-63.660
-1.096,-0.751,1.412,-4.761,-103.455,-72.510
-1.162,-0.747,1.455,-2.380,-105.713,-81.299
-1.207,-0.720,1.470,2.869,-112.976,-91.919
-1.248,-0.691,1.495,11.414,-124.390,-103.577
-1.265,-0.671,1.498,21.118,-134.888,-115.356
-1.244,-0.677,1.518,30.212,-140.259,-126.587
-1.211,-0.660,1.518,33.264,-148.621,-139.587
-1.120,-0.648,1.483,32.349,-155.823,-154.663
-0.979,-0.613,1.406,28.625,-160.278,-170.044
-0.817,-0.549,1.303,20.569,-164.978,-184.631
-0.633,-0.477,1.182,9.277,-168.091,-197.998
-0.424,-0.400,1.055,-4.700,-166.992,-206.909
-0.237,-0.292,0.932,-18.127,-160.583,-210.327
-0.068,-0.194,0.821,-30.518,-149.963,-211.121
0.098,-0.116,0.728,-41.260,-137.939,-210.754
0.261,-0.017,0.615,-51.514,-127.136,-209.229
0.418,0.113,0.480,-58.228,-120.728,-208.435
0.549,0.265,0.298,-54.993,-122.131,-207.581
0.709,0.407,0.113,-40.039,-129.700,-203.125
0.871,0.595,-0.066,-16.663,-140.747,-192.017
1.019,0.781,-0.205,13.245,-153.198,-173.279
1.148,0.952,-0.272,44.006,-158.081,-146.973
1.242,1.083,-0.218,67.688,-148.682,-116.394
1.236,1.181,-0.098,78.552,-122.253,-87.952
1.200,1.257,0.062,77.148,-84.351,-66.895
1.155,1.314,0.196,65.796,-41.687,-53.040
1.087,1.328,0.285,49.072,-3.723,-41.687
0.958,1.317,0.346,33.447,22.095,-30.762
0.799,1.278,0.400,25.269,31.860,-20.203
0.621,1.222,0.429,24.292,27.954,-10.315
0.460,1.159,0.432,26.978,16.724,-0.610
0.314,1.093,0.422,29.968,2.441,10.376
0.181,1.008,0.414,31.250,-9.644,22.217
0.045,0.907,0.411,29.297,-16.479,33.264
-0.106,0.805,0.413,23.804,-16.907,42.175
-0.266,0.705,0.411,16.357,-10.742,48.340
-0.417,0.599,0.416,8.545,-1.831,51.147
-0.532,0.510,0.412,0.916,6.165,51.025
-0.619,0.448,0.387,-4.395,10.559,48.645
-0.707,0.399,0.372,-7.141,12.268,45.105
-0.808,0.334,0.392,-8.301,13.000,41.504
-0.888,0.272,0.432,-7.385,13.184,36.560
-0.928,0.245,0.454,-6.287,11.841,29.419
-0.952,0.250,0.447,-6.104,8.911,22.339
-0.966,0.273,0.425,-6.836,7.019,16.235
-0.980,0.294,0.400,-8.362,8.423,11.414
-0.988,0.305,0.387,-9.155,12.390,8.667
-0.986,0.305,0.390,-7.874,16.479,6.958
-0.981,0.310,0.397,-5.676,19.165,4.883
-0.975,0.328,0.402,-3.540,20.386,2.380
-0.968,0.340,0.409,-1.099,21.606,0.854
-0.948,0.339,0.457,1.953,23.376,-0.366
-0.924,0.340,0.525,4.517,24.170,-1.892
-0.893,0.357,0.576,6.531,22.827,-3.662
-0.863,0.390,0.597,7.507,19.531,-5.310
-0.839,0.431,0.598,7.446,15.625,-6.470
-0.816,0.454,0.607,6.653,12.817,-6.836
-0.795,0.462,0.623,5.554,10.620,-6.592
-0.771,0.473,0.622,5.005,8.362,-6.775
-0.733,0.488,0.615,5.310,5.981,-7.202
-0.708,0.511,0.611,6.775,3.296,-7.202
-0.693,0.529,0.609,8.057,2.197,-6.836
-0.672,0.536,0.623,9.460,3.540,-5.737
-0.655,0.533,0.669,10.742,5.920,-4.822
-0.637,0.539,0.710,10.986,7.385,-4.578
-0.611,0.551,0.725,8.789,7.629,-4.700
0.031,0.860,1.856,67.017,131.653,-66.833
0.127,0.992,1.864,50.293,126.343,-62.927
0.200,1.101,1.901,40.283,121.521,-56.274
0.207,1.185,1.946,35.645,116.333,-45.105
0.141,1.254,1.992,29.724,111.145,-30.518
0.049,1.284,2.041,19.348,104.736,-14.771
-0.023,1.276,2.023,3.113,95.337,-0.793
-0.072,1.237,1.940,-15.320,83.923,10.315
-0.094,1.191,1.810,-32.959,74.280,18.799
-0.093,1.164,1.667,-45.898,67.932,26.123
-0.101,1.217,1.526,-52.917,65.552,33.020
-0.129,1.272,1.469,-53.955,66.956,42.847
-0.165,1.254,1.499,-51.880,69.519,58.960
-0.212,1.178,1.531,-50.598,68.848,79.895
-0.269,1.059,1.537,-52.307,63.843,98.694
-0.326,0.903,1.524,-55.969,56.274,112.244
-0.371,0.747,1.499,-61.157,49.011,119.995
-0.407,0.653,1.458,-67.078,43.823,122.742
-0.433,0.587,1.407,-74.341,41.992,124.634
-0.460,0.479,1.361,-81.543,43.152,129.333
-0.495,0.361,1.309,-87.280,45.166,136.780
-0.550,0.247,1.255,-89.294,46.326,144.043
-0.592,0.122,1.232,-86.914,45.715,150.452
-0.641,-0.014,1.247,-80.566,44.006,155.640
-0.708,-0.154,1.311,-71.411,40.771,159.424
-0.817,-0.312,1.395,-60.486,34.790,162.170
-0.947,-0.475,1.494,-49.622,26.978,162.537
-1.077,-0.592,1.588,-41.382,17.517,158.081
-1.173,-0.670,1.641,-39.307,7.568,148.315
-1.220,-0.734,1.676,-42.603,-1.648,134.705
-1.255,-0.763,1.656,-49.438,-9.827,120.544
-1.259,-0.779,1.614,-56.824,-18.494,106.506
-1.256,-0.790,1.555,-62.683,-28.992,93.323
-1.248,-0.816,1.468,-66.101,-41.687,82.214
-1.228,-0.860,1.374,-65.552,-54.260,73.242
-1.250,-0.907,1.283,-60.852,-67.810,65.796
-1.254,-0.962,1.200,-52.368,-77.820,58.167
-1.255,-1.001,1.142,-40.833,-83.801,48.462
-1.263,-1.011,1.124,-27.710,-87.463,36.499
-1.250,-1.014,1.146,-14.954,-90.271,24.048
-1.230,-0.995,1.170,-6.653,-93.201,10.681
-1.219,-0.977,1.176,-2.625,-95.215,-2.808
-1.200,-0.961,1.170,-1.465,-94.849,-15.625
-1.182,-0.940,1.181,-1.587,-93.994,-27.954
-1.187,-0.928,1.181,-1.648,-94.849,-39.246
-1.204,-0.943,1.184,1.709,-97.290,-49.011
-1.217,-0.928,1.183,9.644,-102.234,-58.289
-1.221,-0.881,1.173,19.714,-110.474,-68.665
-1.215,-0.836,1.162,29.663,-120.239,-78.979
-1.191,-0.795,1.151,36.804,-128.418,-89.111
-1.192,-0.744,1.114,40.161,-133.545,-99.426
-1.198,-0.704,1.067,41.138,-133.667,-109.680
-1.189,-0.667,1.011,40.161,-130.249,-120.117
-1.169,-0.627,0.948,38.879,-127.136,-131.348
-1.110,-0.583,0.890,40.344,-123.413,-143.738
-1.020,-0.524,0.836,42.542,-120.361,-157.166
-0.900,-0.461,0.778,43.945,-117.798,-170.471
-0.757,-0.393,0.733,44.556,-113.953,-182.800
-0.583,-0.296,0.692,43.213,-109.314,-193.542
-0.382,-0.186,0.655,38.025,-106.018,-201.111
-0.208,-0.062,0.612,30.273,-104.004,-202.698
-0.050,0.047,0.558,21.851,-101.685,-198.669
0.125,0.149,0.496,15.198,-99.976,-190.552
0.297,0.252,0.450,13.611,-99.792,-180.603
0.418,0.370,0.417,18.982,-99.365,-169.067
0.505,0.486,0.403,29.114,-97.839,-155.396
0.610,0.590,0.422,41.626,-95.032,-140.320
0.693,0.677,0.482,54.626,-92.590,-123.047
0.733,0.735,0.566,67.444,-90.149,-104.675
0.732,0.790,0.676,78.369,-84.900,-89.294
0.718,0.843,0.787,82.825,-73.975,-77.576
0.699,0.900,0.871,76.416,-56.885,-68.237
0.664,0.952,0.891,57.922,-36.377,-59.143
0.626,0.982,0.846,31.921,-15.259,-49.744
0.564,0.986,0.758,6.897,1.892,-41.138
0.496,0.960,0.662,-9.338,15.869,-33.875
0.420,0.938,0.567,-16.479,23.865,-26.611
0.325,0.904,0.483,-15.198,23.376,-18.188
0.204,0.839,0.417,-7.874,15.686,-8.850
0.067,0.761,0.365,1.526,4.822,0.916
-0.060,0.689,0.324,9.399,-4.333,10.742
-0.180,0.616,0.309,13.428,-9.399,18.372
-0.292,0.545,0.314,13.000,-10.925,23.804
-0.391,0.485,0.330,9.277,-8.118,26.245
-0.472,0.432,0.347,4.822,-3.174,25.696
-0.543,0.397,0.350,0.427,1.953,23.804
-0.597,0.370,0.346,-2.991,6.104,21.423
-0.652,0.353,0.342,-4.333,8.850,19.470
-0.713,0.323,0.336,-3.052,9.949,18.616
-0.767,0.294,0.342,1.099,9.033,18.433
-0.803,0.279,0.359,5.432,6.104,18.127
-0.829,0.278,0.385,8.545,2.747,17.822
-0.846,0.277,0.422,9.888,2.625,16.846
-0.866,0.270,0.457,9.583,5.981,15.320
-0.884,0.276,0.484,8.301,11.719,12.817
-0.899,0.283,0.509,6.165,17.456,9.521
-0.903,0.290,0.537,4.211,21.667,5.493
-0.906,0.301,0.574,3.845,23.010,2.319
-0.895,0.314,0.619,5.493,22.095,0.244
-0.889,0.334,0.679,7.324,19.714,-1.221
-0.895,0.356,0.735,8.545,15.808,-2.625
-0.883,0.377,0.766,7.629,10.803,-3.723
-0.870,0.398,0.762,4.456,5.127,-4.639
-0.860,0.416,0.745,0.977,1.709,-5.737
-0.849,0.432,0.730,-1.953,1.587,-6.775
-0.833,0.444,0.728,-3.967,3.967,-7.690
-0.815,0.452,0.732,-5.310,6.409,-8.362
-0.786,0.457,0.728,-6.836,8.057,-9.033
-0.761,0.466,0.715,-8.118,8.911,-9.277
-0.744,0.466,0.698,-8.972,9.460,-8.789
-0.730,0.465,0.689,-8.484,9.338,-7.507
-0.722,0.470,0.684,-7.263,7.629,-6.653
-0.706,0.477,0.680,-5.066,3.967,-5.432
-0.687,0.488,0.674,-2.625,-1.160,-3.662
-0.674,0.489,0.661,-1.099,-5.493,-1.404
-0.663,0.485,0.639,-1.038,-7.141,1.038
-0.660,0.474,0.618,-1.953,-6.714,3.418
-0.668,0.457,0.597,-3.662,-4.700,5.310
-0.678,0.438,0.582,-4.150,-1.892,7.385
-0.519,1.005,1.034,-21.301,-20.325,54.565
-0.606,1.018,0.967,-36.926,-17.334,59.814
-0.681,1.030,0.871,-52.368,-14.832,64.514
-0.737,1.027,0.766,-65.002,-13.062,69.275
-0.778,1.011,0.661,-74.707,-11.963,75.012
-0.814,0.989,0.573,-79.895,-12.085,82.520
-0.845,0.944,0.503,-81.726,-14.221,91.003
-0.873,0.875,0.438,-81.726,-17.822,100.586
-0.914,0.793,0.386,-80.444,-23.071,111.145
-0.969,0.694,0.341,-78.674,-28.748,120.361
-1.010,0.583,0.293,-77.209,-34.912,127.380
-1.039,0.493,0.239,-76.599,-40.405,133.057
-1.092,0.384,0.199,-75.989,-44.373,137.512
-1.156,0.246,0.161,-74.768,-46.936,138.977
-1.200,0.132,0.102,-74.341,-48.767,135.742
-1.227,0.043,0.028,-75.134,-49.011,128.723
-1.216,-0.025,-0.036,-75.134,-47.058,120.911
-1.188,-0.088,-0.101,-73.364,-42.664,113.953
-1.155,-0.157,-0.158,-68.970,-37.048,108.459
-1.122,-0.230,-0.189,-61.401,-31.372,104.004
-1.089,-0.296,-0.185,-50.720,-25.757,99.915
-1.053,-0.356,-0.155,-38.757,-20.508,95.215
-1.008,-0.407,-0.103,-27.649,-15.198,89.966
-0.961,-0.457,-0.032,-18.127,-9.888,84.961
-0.917,-0.507,0.032,-11.353,-5.188,81.299
-0.876,-0.552,0.084,-6.836,-1.648,78.552
-0.841,-0.590,0.122,-3.784,0.916,74.463
-0.796,-0.630,0.146,-1.221,3.174,68.604
-0.740,-0.671,0.162,0.610,6.042,61.523
-0.687,-0.703,0.167,1.404,9.766,54.138
-0.641,-0.728,0.173,2.625,14.893,48.096
-0.607,-0.751,0.183,4.028,20.935,42.908
-0.575,-0.767,0.182,5.493,27.161,38.452
-0.539,-0.774,0.177,7.812,32.837,33.508
-0.512,-0.787,0.172,11.780,37.476,29.236
-0.491,-0.795,0.162,17.456,40.222,26.672
-0.485,-0.796,0.166,24.780,40.894,26.123
-0.496,-0.809,0.183,31.555,40.161,24.841
-0.534,-0.851,0.197,37.231,39.917,20.569
-0.559,-0.871,0.205,42.175,40.771,11.902
-0.544,-0.855,0.214,45.288,43.091,-0.671
-0.515,-0.811,0.216,45.166,47.424,-13.733
-0.479,-0.761,0.185,42.908,53.833,-24.170
-0.453,-0.714,0.160,41.504,63.782,-31.311
-0.431,-0.676,0.121,40.894,72.510,-36.987
-0.409,-0.643,0.092,42.175,79.407,-41.992
-0.403,-0.602,0.097,45.898,85.510,-45.410
-0.411,-0.556,0.130,52.063,91.675,-47.058
-0.434,-0.522,0.185,59.570,97.290,-47.485
-0.464,-0.480,0.244,65.247,101.501,-48.767
-0.482,-0.428,0.297,69.397,103.516,-51.147
-0.475,-0.382,0.341,72.449,104.370,-54.443
-0.449,-0.331,0.387,75.439,105.286,-58.289
-0.424,-0.263,0.436,78.186,106.689,-61.584
-0.404,-0.205,0.475,79.590,108.521,-63.171
-0.385,-0.161,0.505,79.590,111.328,-64.514
-0.375,-0.099,0.545,79.651,114.929,-65.247
-0.396,-0.041,0.602,80.261,118.958,-64.636
-0.432,-0.013,0.660,81.238,124.329,-63.660
-0.459,0.015,0.724,83.191,129.883,-63.416
-0.465,0.056,0.808,87.219,132.629,-64.575
-0.447,0.109,0.923,91.858,132.019,-65.918
-0.414,0.158,1.066,96.741,129.211,-65.369
-0.378,0.209,1.204,101.074,125.671,-63.660
-0.339,0.266,1.360,104.126,122.070,-61.646
-0.329,0.372,1.478,102.051,117.676,-59.937
-0.292,0.467,1.612,95.520,114.136,-58.289
-0.282,0.571,1.710,83.496,111.023,-55.847
-0.283,0.675,1.726,66.223,108.154,-53.894
-0.239,0.771,1.715,48.523,105.652,-54.810
-0.178,0.869,1.667,34.363,101.135,-55.420
-0.109,0.953,1.609,25.818,94.421,-52.307
-0.047,1.040,1.549,22.522,85.754,-46.082
-0.053,1.111,1.498,23.132,77.820,-34.790
-0.117,1.104,1.494,25.513,73.669,-16.235
-0.216,1.021,1.540,26.733,73.792,5.127
-0.314,0.945,1.589,23.010,75.439,22.156
-0.354,0.879,1.649,14.832,76.233,30.823
-0.390,0.857,1.695,3.296,75.073,35.339
-0.381,0.865,1.667,-12.451,72.083,38.635
-0.357,0.889,1.568,-29.114,66.772,41.565
-0.328,0.908,1.443,-42.175,61.096,46.509
-0.277,0.911,1.338,-48.645,56.152,53.345
-0.242,0.891,1.276,-49.255,52.246,62.866
-0.251,0.826,1.276,-45.227,50.110,77.637
-0.307,0.724,1.312,-40.833,50.354,93.689
-0.377,0.601,1.353,-39.612,51.514,106.384
-0.443,0.474,1.406,-40.955,52.368,114.014
-0.498,0.371,1.453,-44.434,52.185,117.737
-0.530,0.277,1.465,-50.842,49.377,120.239
-0.567,0.171,1.458,-57.251,44.128,122.681
-0.629,0.084,1.424,-63.538,36.865,126.038
-0.693,-0.020,1.394,-67.749,28.381,129.211
-0.758,-0.130,1.355,-69.336,19.775,131.714
-0.830,-0.234,1.329,-68.115,12.146,133.057
-0.906,-0.337,1.314,-65.369,5.859,133.423
-0.986,-0.445,1.315,-61.707,1.343,131.653
-1.067,-0.544,1.324,-57.251,-2.319,127.136
-1.135,-0.620,1.330,-52.734,-6.042,119.507
-1.168,-0.661,1.344,-50.110,-11.108,109.192
-1.189,-0.694,1.353,-49.805,-18.311,96.985
-1.187,-0.714,1.343,-51.575,-26.794,84.839
-1.176,-0.740,1.313,-54.993,-35.095,73.120
-1.162,-0.786,1.266,-58.105,-43.945,62.439
-1.158,-0.850,1.222,-58.289,-53.406,54.443
-1.153,-0.905,1.169,-54.016,-63.171,48.035
-1.140,-0.956,1.112,-45.715,-72.266,41.260
-1.126,-0.988,1.056,-34.607,-81.421,33.020
-1.109,-1.012,1.019,-21.667,-89.355,22.827
-1.098,-1.021,0.999,-9.216,-94.116,11.169
-1.097,-1.021,0.994,0.183,-95.093,-1.038
-1.105,-1.026,0.997,6.653,-93.506,-12.573
-1.118,-1.045,1.018,10.742,-90.393,-24.170
-1.153,-1.072,1.051,14.465,-87.646,-35.400
-1.178,-1.098,1.100,20.935,-85.449,-47.607
-1.168,-1.076,1.143,28.687,-85.388,-61.584
-1.127,-1.011,1.169,34.180,-88.867,-76.721
-1.099,-0.951,1.173,37.048,-93.872,-89.722
-1.097,-0.901,1.152,38.696,-97.900,-99.060
-1.161,-0.817,1.123,42.969,-99.731,-114.136
-1.163,-0.772,1.110,44.678,-99.792,-124.268
-1.153,-0.715,1.084,45.349,-98.633,-135.498
-1.114,-0.639,1.074,46.326,-95.947,-147.034
-1.055,-0.541,1.054,45.349,-96.741,-158.691
-0.961,-0.457,1.036,43.335,-98.022,-169.250
-0.853,-0.359,1.000,39.551,-100.342,-177.673
-0.712,-0.267,0.942,33.569,-104.858,-184.509
-0.551,-0.170,0.861,25.879,-110.474,-190.002
-0.405,-0.074,0.764,16.907,-114.685,-191.589
-0.247,0.003,0.661,7.385,-115.784,-189.331
-0.091,0.063,0.564,-0.244,-115.295,-185.303
0.031,0.118,0.483,-3.479,-113.098,-179.077
0.142,0.178,0.419,-0.366,-108.582,-172.302
0.259,0.260,0.390,9.277,-101.929,-168.579
0.407,0.374,0.391,24.841,-94.360,-167.542
0.579,0.502,0.445,44.800,-88.013,-164.978
0.731,0.631,0.567,66.223,-82.642,-155.640
0.814,0.751,0.737,81.726,-76.355,-137.512
0.795,0.828,0.884,86.731,-66.223,-114.197
0.719,0.844,0.932,78.308,-51.392,-91.248
0.653,0.844,0.886,57.312,-35.706,-72.632
0.592,0.841,0.774,30.701,-23.437,-60.608
0.529,0.831,0.658,8.057,-10.803,-52.551
0.469,0.822,0.550,-7.202,3.174,-45.471
0.431,0.823,0.474,-14.221,15.564,-37.231
0.389,0.804,0.437,-13.550,23.193,-29.114
0.326,0.777,0.433,-8.057,25.208,-20.874
0.240,0.739,0.452,-1.038,22.522,-12.146
0.135,0.702,0.491,4.639,16.418,-3.601
0.025,0.665,0.517,7.568,8.301,4.700
-0.072,0.638,0.521,7.263,0.000,12.329
-0.166,0.613,0.502,3.357,-5.676,18.494
-0.252,0.574,0.469,-2.136,-7.996,22.949
-0.335,0.528,0.423,-6.409,-7.507,26.001
-0.423,0.487,0.385,-8.850,-4.944,28.015
-0.505,0.432,0.367,-9.338,-0.793,29.419
-0.577,0.383,0.359,-8.423,4.578,30.212
-0.648,0.347,0.361,-7.690,10.132,29.907
-0.725,0.294,0.371,-6.836,15.442,29.114
-0.789,0.250,0.394,-5.371,19.958,27.588
-0.853,0.230,0.430,-3.357,22.278,24.475
-0.895,0.218,0.469,-1.038,21.423,20.203
-0.911,0.219,0.499,1.099,18.433,14.954
-0.906,0.235,0.514,1.831,14.648,9.705
-0.897,0.255,0.520,1.709,11.719,5.554
-0.894,0.272,0.521,0.916,10.986,2.930
-0.897,0.280,0.528,0.549,12.939,2.014
-0.904,0.281,0.556,1.099,16.724,1.892
-0.916,0.279,0.604,2.258,20.752,1.099
-0.921,0.281,0.647,2.441,23.743,-0.977
-0.913,0.292,0.681,2.014,25.513,-2.808
-0.907,0.305,0.710,1.587,25.146,-3.967
-0.899,0.308,0.736,1.465,22.705,-5.371
-0.887,0.314,0.761,1.465,18.494,-6.958
-0.863,0.330,0.780,1.282,13.489,-8.484
-0.824,0.348,0.786,0.916,8.545,-9.888
-0.791,0.370,0.783,0.244,5.432,-11.108
-0.758,0.388,0.781,-0.427,5.310,-12.146
-0.723,0.410,0.776,-1.343,6.226,-12.451
-0.686,0.435,0.765,-2.563,7.263,-12.695
-0.656,0.457,0.751,-3.235,8.118,-12.329
-0.637,0.472,0.732,-3.479,8.484,-10.132
-0.630,0.475,0.719,-3.296,8.362,-7.202
-0.632,0.463,0.716,-2.686,7.568,-4.883
-0.636,0.451,0.717,-1.221,6.226,-3.296
-0.635,0.442,0.722,0.366,3.601,-1.648
-0.634,0.430,0.726,2.197,0.122,-0.122
-0.627,0.425,0.730,4.150,-2.991,1.343
-0.618,0.422,0.734,4.822,-5.310,2.502
-0.604,0.422,0.740,3.723,-6.714,3.235
-0.594,0.428,0.725,0.916,-6.592,3.479
-0.582,0.430,0.699,-2.319,-5.615,4.395
-0.577,0.428,0.674,-4.944,-3.967,5.676
-0.576,0.425,0.656,-5.920,-2.014,7.385
-0.582,0.417,0.653,-5.310,-0.549,9.583
-0.595,0.400,0.667,-3.967,-0.244,11.780
-0.598,0.381,0.688,-2.563,-1.099,13.123
-0.605,0.369,0.707,-1.160,-3.601,13.306
-0.599,0.373,0.719,-0.305,-6.836,12.512
-0.559,0.394,0.720,-1.099,-9.827,11.108
-0.528,0.417,0.727,-2.441,-11.963,10.132
-0.506,0.447,0.724,-4.333,-12.878,10.315
-0.506,0.484,0.707,-6.714,-12.451,11.292
-0.500,0.498,0.682,-9.094,-11.230,12.756
-0.496,0.508,0.676,-11.169,-9.155,14.771
-0.498,0.512,0.691,-11.353,-6.836,17.151
-0.500,0.517,0.716,-11.108,-4.456,20.691
-0.500,0.511,0.752,-10.437,-2.502,23.437
-0.483,0.536,0.807,-8.362,-2.991,25.635
-0.419,0.563,0.888,-4.150,-5.981,26.794
-0.389,0.624,0.950,-0.488,-12.390,27.710
-0.373,0.694,0.994,1.282,-19.470,30.273
-0.371,0.751,1.010,0.732,-24.231,34.790
-0.368,0.799,1.014,-3.357,-26.367,41.077
-0.382,0.829,1.016,-10.376,-26.306,48.706
-0.402,0.844,1.008,-19.836,-23.682,56.213
-0.431,0.854,1.011,-29.785,-19.836,62.805
-0.468,0.870,1.009,-39.124,-16.113,68.970
-0.510,0.872,0.992,-48.340,-12.939,75.073
-0.561,0.861,0.943,-57.739,-12.207,81.665
-0.611,0.839,0.864,-66.528,-15.015,89.233
-0.664,0.807,0.793,-72.449,-19.531,97.473
-0.724,0.757,0.730,-76.050,-24.048,106.140
-0.804,0.690,0.668,-78.064,-27.100,114.868
-0.894,0.598,0.613,-79.834,-29.724,121.155
-0.972,0.505,0.564,-81.848,-31.738,125.061
-1.025,0.425,0.523,-84.839,-32.776,126.404
-1.061,0.339,0.495,-88.440,-32.593,126.587
-1.083,0.258,0.453,-92.896,-32.776,125.916
-1.095,0.190,0.405,-96.313,-34.180,124.634
-1.098,0.120,0.358,-98.267,-36.438,123.108
-1.091,0.056,0.310,-99.243,-39.551,122.559
-1.095,-0.009,0.252,-99.182,-43.762,121.826
-1.102,-0.078,0.187,-98.145,-48.340,120.972
-1.104,-0.147,0.121,-96.008,-53.101,120.911
-1.096,-0.218,0.056,-91.736,-57.678,120.300
-1.094,-0.292,-0.018,-86.914,-60.974,119.019
-1.105,-0.379,-0.090,-80.750,-60.730,117.432
0.190,0.818,2.053,153.442,135.559,-54.993
0.145,0.948,2.215,136.292,125.366,-45.288
0.087,1.039,2.330,112.488,118.469,-36.377
0.026,1.074,2.384,83.801,114.380,-28.015
-0.040,1.081,2.354,51.331,112.366,-19.714
-0.100,1.058,2.309,19.775,111.572,-11.841
-0.189,0.998,2.257,-5.371,111.267,-4.517
-0.273,0.953,2.167,-24.963,109.253,2.075
-0.335,0.930,2.049,-39.368,103.638,6.836
-0.352,0.938,1.925,-49.011,94.238,10.254
-0.347,0.971,1.793,-54.688,82.825,13.794
-0.304,1.015,1.677,-57.373,72.937,17.944
-0.235,1.057,1.589,-57.800,64.575,24.536
-0.190,1.084,1.529,-56.641,57.556,35.339
-0.159,1.067,1.489,-55.420,53.406,49.622
-0.138,1.009,1.466,-56.213,52.002,66.528
-0.220,0.886,1.489,-58.533,51.758,85.938
-0.352,0.703,1.538,-61.829,53.894,103.394
-0.467,0.555,1.555,-67.322,58.167,114.502
-0.571,0.424,1.584,-73.486,61.279,119.934
-0.646,0.320,1.605,-79.895,60.791,121.216
-0.661,0.252,1.577,-89.661,55.542,118.774
-0.620,0.217,1.492,-99.182,46.875,115.051
-0.555,0.183,1.378,-104.614,36.560,114.075
-0.527,0.125,1.274,-103.882,26.001,116.638
-0.510,0.065,1.178,-98.328,16.296,120.483
-0.519,-0.009,1.131,-87.952,8.240,125.427
-0.558,-0.098,1.143,-74.341,2.441,131.714
-0.623,-0.177,1.181,-61.279,-0.671,137.451
-0.673,-0.246,1.220,-52.551,-1.892,140.015
-0.719,-0.314,1.271,-48.096,-3.113,139.343
-0.772,-0.388,1.310,-47.485,-5.859,136.536
-0.831,-0.470,1.365,-48.584,-9.705,131.287
-0.885,-0.536,1.389,-52.795,-13.794,123.230
-0.921,-0.583,1.379,-58.838,-18.555,114.014
-0.949,-0.615,1.341,-64.209,-24.109,104.675
-0.958,-0.645,1.297,-67.078,-30.640,96.375
-0.960,-0.681,1.250,-66.956,-38.513,89.294
-0.975,-0.732,1.205,-62.744,-45.959,82.886
-0.998,-0.781,1.167,-55.908,-52.673,77.271
-1.019,-0.836,1.156,-46.387,-59.753,71.350
-1.031,-0.885,1.135,-35.461,-67.505,63.721
-1.026,-0.922,1.144,-22.766,-72.998,54.871
-1.026,-0.928,1.145,-11.658,-77.698,44.800
-1.018,-0.911,1.146,-3.479,-81.299,33.630
-1.022,-0.912,1.152,2.686,-82.886,22.888
-1.041,-0.931,1.150,6.592,-82.031,13.184
-1.067,-0.947,1.153,8.972,-79.529,2.747
-1.091,-0.940,1.165,11.230,-77.576,-8.789
-1.155,-0.923,1.184,13.794,-78.369,-20.996
-1.147,-0.896,1.191,17.639,-79.834,-33.813
-1.211,-0.872,1.241,24.719,-81.909,-45.227
-1.306,-0.865,1.301,31.006,-90.515,-54.382
-1.371,-0.883,1.363,37.903,-99.060,-62.744
-1.383,-0.869,1.393,42.236,-106.567,-74.341
-1.359,-0.811,1.385,42.542,-115.051,-90.637
-1.321,-0.741,1.309,41.565,-122.192,-107.239
-1.212,-0.722,1.305,44.189,-120.667,-120.972
-1.143,-0.637,1.245,43.152,-125.183,-134.583
-1.052,-0.579,1.175,38.513,-128.906,-146.851
-0.980,-0.539,1.086,33.447,-130.066,-157.471
-0.894,-0.483,0.977,26.184,-131.470,-166.199
-0.769,-0.418,0.868,20.142,-134.521,-176.941
-0.629,-0.334,0.741,14.587,-138.977,-188.477
-0.478,-0.246,0.619,9.338,-142.700,-198.181
-0.321,-0.158,0.483,4.272,-144.470,-205.139
-0.154,-0.085,0.338,0.854,-143.860,-209.839
0.042,0.019,0.211,-0.793,-139.343,-211.975
0.240,0.159,0.128,2.014,-130.615,-210.266
0.442,0.323,0.101,10.315,-118.713,-203.918
0.630,0.529,0.150,23.132,-105.225,-192.261
